student_id,topic,learning_style,difficulty_level,quiz_score,time_spent_minutes,attempts,engagement_score,next_content_level
2063,Mathematics,Visual,Easy,39.0,16.5,1,29.4,Easy
2064,Physics,Practice,Easy,55.4,65.1,4,49.2,Medium
2065,Mathematics,Visual,Hard,73.1,79.4,1,65.4,Medium
2066,Biology,Practice,Medium,68.9,40.7,5,47.7,Medium
2067,Mathematics,Visual,Medium,84.4,50.6,3,60.4,Hard
2068,Biology,Practice,Easy,47.7,46.7,4,39.9,Easy
2069,Biology,Practice,Easy,48.0,25.6,3,34.7,Easy
2070,Computer Science,Textual,Easy,81.4,63.7,1,64.8,Hard
2071,Chemistry,Practice,Easy,48.5,40.9,4,38.5,Easy
2072,Biology,Visual,Hard,65.9,14.3,1,42.2,Medium
2073,Computer Science,Practice,Easy,70.4,34.3,1,50.5,Medium
2074,Chemistry,Practice,Hard,60.2,24.1,3,40.3,Medium
2075,Biology,Practice,Medium,78.7,46.8,5,54.4,Medium
2076,Biology,Textual,Easy,39.1,46.7,1,38.6,Easy
2077,Mathematics,Textual,Hard,97.5,62.8,1,72.6,Hard
2078,Mathematics,Practice,Medium,65.0,72.4,2,58.2,Medium
2079,Chemistry,Visual,Easy,67.4,73.7,3,58.8,Medium
2080,Biology,Textual,Hard,100.0,29.6,1,63.9,Hard
2081,Physics,Visual,Easy,49.6,54.3,2,45.1,Easy
2082,Mathematics,Practice,Easy,54.3,57.0,3,47.2,Medium
2083,Chemistry,Visual,Hard,91.1,37.1,4,58.7,Hard
2084,Biology,Visual,Hard,46.7,49.3,5,39.1,Easy
2085,Biology,Textual,Easy,77.4,51.0,3,57.0,Medium
2086,Physics,Practice,Easy,60.9,37.7,1,46.8,Medium
2087,Chemistry,Textual,Hard,45.8,64.2,2,46.2,Easy
2088,Biology,Visual,Easy,77.9,48.5,2,57.5,Medium
2089,Mathematics,Visual,Easy,78.3,42.4,4,53.9,Medium
2090,Physics,Practice,Medium,70.0,26.6,2,47.0,Medium
2091,Chemistry,Practice,Hard,100.0,62.3,1,73.7,Hard
2092,Physics,Practice,Easy,58.4,46.1,3,46.0,Medium
2093,Mathematics,Textual,Hard,83.0,46.2,4,57.4,Hard
2094,Chemistry,Practice,Medium,74.9,32.3,5,48.1,Medium
2095,Physics,Textual,Medium,84.6,58.4,5,60.8,Hard
2096,Computer Science,Textual,Hard,62.4,28.0,1,44.6,Medium
2097,Mathematics,Textual,Hard,49.2,11.9,4,30.2,Easy
2098,Mathematics,Textual,Easy,59.8,34.4,4,42.2,Medium
2099,Mathematics,Practice,Easy,69.0,50.2,1,54.6,Medium
2100,Computer Science,Textual,Hard,80.2,50.1,4,57.1,Hard
2101,Computer Science,Visual,Medium,70.3,47.1,2,53.3,Medium
2102,Biology,Visual,Medium,73.2,42.4,2,53.3,Medium
2103,Physics,Visual,Medium,95.9,47.4,1,67.2,Hard
2104,Biology,Textual,Hard,69.6,87.9,1,66.2,Medium
2105,Physics,Visual,Hard,62.0,48.7,2,49.6,Medium
2106,Computer Science,Visual,Hard,76.6,38.7,3,52.9,Medium
2107,Computer Science,Textual,Medium,44.3,43.4,1,40.2,Easy
2108,Biology,Practice,Easy,44.2,41.9,2,38.7,Easy
2109,Chemistry,Practice,Medium,68.0,46.0,3,50.8,Medium
2110,Biology,Textual,Medium,56.0,31.3,3,40.4,Medium
2111,Physics,Practice,Medium,60.9,57.0,2,51.6,Medium
2112,Biology,Practice,Medium,84.0,49.5,2,60.8,Hard
2113,Mathematics,Practice,Easy,77.9,33.2,4,50.9,Medium
2114,Physics,Textual,Medium,68.8,60.3,3,55.5,Medium
2115,Physics,Visual,Hard,71.2,16.5,5,41.6,Medium
2116,Chemistry,Practice,Hard,63.6,77.3,4,57.0,Medium
2117,Computer Science,Visual,Medium,82.7,73.3,4,65.3,Hard
2118,Physics,Visual,Easy,81.9,70.9,3,65.2,Hard
2119,Computer Science,Textual,Medium,84.9,37.6,3,56.7,Hard
2120,Biology,Visual,Hard,84.2,48.6,3,59.7,Hard
2121,Mathematics,Practice,Medium,70.8,35.7,1,51.1,Medium
2122,Chemistry,Textual,Hard,59.5,51.5,2,49.2,Medium
2123,Computer Science,Textual,Medium,67.5,45.3,2,51.3,Medium
2124,Physics,Textual,Easy,71.7,38.1,2,51.3,Medium
2125,Computer Science,Textual,Hard,59.9,37.9,3,44.3,Medium
2126,Physics,Visual,Easy,94.4,46.2,4,63.1,Hard
2127,Computer Science,Textual,Medium,94.5,89.0,3,77.0,Hard
2128,Physics,Practice,Easy,68.2,64.6,3,56.5,Medium
2129,Biology,Textual,Easy,85.5,46.3,4,58.6,Hard
2130,Physics,Practice,Medium,78.4,42.3,5,52.9,Medium
2131,Physics,Visual,Medium,62.6,54.3,1,52.6,Medium
2132,Mathematics,Visual,Hard,76.2,35.8,5,49.8,Medium
2133,Physics,Visual,Hard,58.4,41.6,3,44.7,Medium
2134,Mathematics,Textual,Hard,56.8,15.7,2,37.1,Medium
2135,Chemistry,Practice,Medium,77.2,46.4,2,56.5,Medium
2136,Mathematics,Practice,Medium,77.3,46.7,4,54.7,Medium
2137,Biology,Textual,Medium,100.0,36.8,3,64.0,Hard
2138,Mathematics,Textual,Medium,67.7,51.8,4,51.4,Medium
2139,Chemistry,Practice,Medium,62.1,46.9,4,47.1,Medium
2140,Biology,Visual,Hard,83.8,37.0,1,58.0,Hard
2141,Computer Science,Visual,Easy,69.6,57.3,4,54.0,Medium
2142,Computer Science,Practice,Hard,60.3,42.3,3,45.8,Medium
2143,Mathematics,Textual,Easy,61.2,29.3,1,44.4,Medium
2144,Mathematics,Practice,Easy,67.3,18.6,2,43.2,Medium
2145,Chemistry,Textual,Easy,85.8,66.5,1,67.8,Hard
2146,Chemistry,Practice,Medium,76.5,46.9,3,55.3,Medium
2147,Physics,Visual,Easy,57.5,46.3,5,43.6,Medium
2148,Chemistry,Visual,Hard,97.5,44.3,1,67.0,Hard
2149,Physics,Textual,Hard,56.4,63.3,5,48.2,Medium
2150,Biology,Visual,Medium,58.9,47.1,1,48.6,Medium
2151,Mathematics,Visual,Medium,87.5,68.2,1,69.2,Hard
2152,Biology,Visual,Hard,92.5,47.2,4,62.4,Hard
2153,Chemistry,Visual,Hard,75.3,5.0,5,40.2,Medium
2154,Biology,Practice,Medium,50.6,64.0,5,45.5,Medium
2155,Biology,Textual,Hard,71.5,49.7,1,55.7,Medium
2156,Biology,Visual,Medium,49.5,37.4,3,39.0,Easy
2157,Chemistry,Visual,Medium,100.0,41.1,3,65.3,Hard
2158,Biology,Visual,Medium,74.3,40.4,5,50.3,Medium
2159,Physics,Textual,Medium,82.0,26.4,4,50.9,Hard
2160,Chemistry,Visual,Easy,64.4,58.2,4,51.7,Medium
2161,Biology,Practice,Medium,97.1,38.3,3,63.0,Hard
2162,Chemistry,Visual,Hard,62.5,32.0,4,42.8,Medium
2163,Computer Science,Visual,Hard,57.1,109.5,1,66.4,Medium
2164,Physics,Practice,Hard,74.6,27.7,1,50.6,Medium
2165,Biology,Practice,Medium,83.2,43.7,5,55.7,Hard
2166,Computer Science,Visual,Medium,100.0,10.5,2,57.2,Hard
2167,Computer Science,Practice,Easy,94.2,63.8,3,69.2,Hard
2168,Chemistry,Textual,Hard,87.9,40.8,3,59.2,Hard
2169,Computer Science,Practice,Easy,59.7,57.3,2,51.0,Medium
2170,Physics,Textual,Easy,59.4,30.9,4,41.0,Medium
2171,Physics,Practice,Medium,56.8,20.8,1,39.6,Medium
2172,Mathematics,Practice,Easy,67.7,33.8,1,49.0,Medium
2173,Physics,Visual,Easy,41.3,65.2,3,43.2,Easy
2174,Computer Science,Textual,Hard,90.5,53.7,3,64.4,Hard
2175,Physics,Textual,Easy,54.6,20.8,4,35.5,Medium
2176,Chemistry,Visual,Easy,52.8,8.7,4,31.0,Medium
2177,Mathematics,Visual,Easy,63.9,40.2,3,47.0,Medium
2178,Computer Science,Visual,Easy,49.9,61.4,4,45.4,Easy
2179,Mathematics,Textual,Easy,79.7,33.6,2,53.9,Medium
2180,Computer Science,Textual,Hard,55.5,61.1,1,51.1,Medium
2181,Chemistry,Textual,Easy,77.5,46.9,3,55.8,Medium
2182,Mathematics,Visual,Hard,83.9,71.3,2,67.3,Hard
2183,Biology,Textual,Easy,61.8,34.8,2,45.3,Medium
2184,Computer Science,Practice,Medium,59.2,44.1,5,43.8,Medium
2185,Biology,Textual,Hard,58.0,35.2,3,42.6,Medium
2186,Mathematics,Textual,Medium,53.8,59.8,5,45.8,Medium
2187,Biology,Practice,Medium,63.7,53.9,2,52.0,Medium
2188,Biology,Practice,Hard,71.0,19.5,3,44.4,Medium
2189,Mathematics,Textual,Easy,49.3,55.4,5,42.3,Easy
2190,Chemistry,Practice,Medium,60.4,22.7,1,42.0,Medium
2191,Biology,Textual,Hard,72.4,31.3,3,48.6,Medium
2192,Biology,Practice,Easy,70.5,56.2,5,53.1,Medium
2193,Chemistry,Visual,Easy,30.0,26.2,4,24.9,Easy
2194,Biology,Visual,Easy,79.5,39.4,3,54.6,Medium
2195,Biology,Visual,Medium,88.6,56.4,4,63.2,Hard
2196,Biology,Practice,Easy,61.4,51.2,3,49.1,Medium
2197,Physics,Textual,Easy,44.0,50.4,5,38.1,Easy
2198,Chemistry,Visual,Medium,58.5,56.9,5,47.3,Medium
2199,Biology,Visual,Medium,58.1,64.6,3,51.4,Medium
2200,Chemistry,Practice,Easy,88.0,26.4,2,55.9,Hard
2201,Computer Science,Practice,Easy,53.6,50.0,5,42.8,Medium
2202,Computer Science,Textual,Medium,64.6,59.5,3,53.1,Medium
2203,Biology,Textual,Hard,95.2,56.5,3,67.6,Hard
2204,Chemistry,Textual,Hard,72.4,42.6,1,54.0,Medium
2205,Chemistry,Textual,Hard,72.9,41.7,4,51.0,Medium
2206,Chemistry,Practice,Medium,68.5,57.4,1,56.5,Medium
2207,Physics,Visual,Easy,84.7,48.2,4,58.8,Hard
2208,Computer Science,Textual,Medium,76.1,61.4,4,58.5,Medium
2209,Chemistry,Textual,Hard,97.8,46.6,1,67.9,Hard
2210,Chemistry,Textual,Medium,99.4,39.4,2,65.5,Hard
2211,Physics,Textual,Hard,74.7,18.5,3,45.9,Medium
2212,Physics,Textual,Hard,69.4,41.5,5,48.2,Medium
2213,Chemistry,Visual,Easy,72.5,26.5,3,47.2,Medium
2214,Mathematics,Textual,Easy,61.5,17.6,1,41.0,Medium
2215,Chemistry,Visual,Easy,72.0,32.0,2,49.6,Medium
2216,Chemistry,Visual,Medium,48.4,55.5,5,41.8,Easy
2217,Physics,Visual,Easy,59.3,41.4,5,43.1,Medium
2218,Physics,Practice,Hard,81.8,47.7,2,59.2,Hard
2219,Chemistry,Textual,Easy,78.1,55.1,5,56.6,Medium
2220,Chemistry,Textual,Easy,68.1,44.5,5,48.4,Medium
2221,Chemistry,Practice,Easy,76.3,34.7,2,52.6,Medium
2222,Physics,Practice,Hard,92.6,38.3,1,62.8,Hard
2223,Chemistry,Textual,Medium,64.2,56.6,1,54.1,Medium
2224,Chemistry,Textual,Hard,48.5,44.6,5,38.6,Easy
2225,Biology,Textual,Hard,79.4,6.8,1,46.7,Medium
2226,Mathematics,Textual,Medium,78.0,39.7,1,55.9,Medium
2227,Computer Science,Textual,Easy,81.4,53.0,5,57.6,Hard
2228,Mathematics,Practice,Easy,52.0,47.7,5,41.3,Medium
2229,Biology,Practice,Easy,47.5,29.7,1,37.7,Easy
2230,Computer Science,Visual,Hard,74.0,33.8,4,49.1,Medium
2231,Chemistry,Visual,Easy,72.9,15.8,2,45.2,Medium
2232,Biology,Textual,Easy,64.6,53.2,1,53.3,Medium
2233,Chemistry,Visual,Medium,91.7,54.3,1,67.1,Hard
2234,Physics,Visual,Medium,69.9,43.0,4,49.8,Medium
2235,Biology,Practice,Medium,88.5,39.7,3,59.2,Hard
2236,Physics,Visual,Medium,83.2,28.8,3,53.2,Hard
2237,Biology,Practice,Hard,53.7,50.0,2,45.8,Medium
2238,Biology,Practice,Medium,56.7,20.4,5,35.5,Medium
2239,Physics,Practice,Easy,50.8,56.7,1,47.4,Medium
2240,Computer Science,Visual,Hard,76.5,53.7,4,56.4,Medium
2241,Mathematics,Visual,Hard,71.5,62.5,5,55.5,Medium
2242,Chemistry,Textual,Easy,90.3,45.8,5,59.9,Hard
2243,Biology,Visual,Medium,78.9,37.2,3,53.6,Medium
2244,Chemistry,Visual,Medium,50.5,51.5,1,45.7,Medium
2245,Physics,Visual,Easy,63.1,56.7,2,52.6,Medium
2246,Chemistry,Visual,Hard,38.3,27.6,4,29.4,Easy
2247,Physics,Visual,Easy,74.4,44.0,1,55.4,Medium
2248,Chemistry,Practice,Hard,100.0,49.0,5,65.7,Hard
2249,Mathematics,Visual,Hard,72.0,52.2,5,52.7,Medium
2250,Mathematics,Visual,Medium,73.0,39.7,2,52.4,Medium
2251,Mathematics,Textual,Easy,69.7,54.5,3,54.2,Medium
2252,Mathematics,Practice,Easy,75.3,30.6,2,50.8,Medium
2253,Mathematics,Textual,Easy,67.7,75.3,2,60.4,Medium
2254,Mathematics,Visual,Easy,79.3,35.6,1,55.3,Medium
2255,Physics,Textual,Medium,58.4,51.1,3,47.5,Medium
2256,Biology,Practice,Hard,59.0,36.7,5,41.5,Medium
2257,Chemistry,Practice,Medium,50.6,46.5,3,42.2,Medium
2258,Mathematics,Textual,Hard,69.5,28.8,1,48.4,Medium
2259,Physics,Visual,Medium,53.4,61.1,1,50.0,Medium
2260,Physics,Textual,Hard,91.8,32.7,2,59.7,Hard
2261,Physics,Visual,Hard,63.5,46.2,1,50.6,Medium
2262,Biology,Practice,Easy,40.5,44.0,3,36.4,Easy
2263,Chemistry,Practice,Hard,53.0,34.5,2,40.8,Medium
2264,Biology,Practice,Medium,72.0,6.8,2,42.0,Medium
2265,Computer Science,Visual,Hard,79.8,60.9,2,62.2,Medium
2266,Physics,Visual,Medium,75.3,47.2,3,54.8,Medium
2267,Computer Science,Textual,Medium,57.7,18.9,2,38.5,Medium
2268,Mathematics,Practice,Easy,61.4,16.3,4,37.6,Medium
2269,Mathematics,Practice,Easy,59.7,40.2,4,43.9,Medium
2270,Biology,Visual,Medium,78.5,43.8,3,55.4,Medium
2271,Chemistry,Visual,Hard,71.7,41.8,5,49.4,Medium
2272,Computer Science,Textual,Hard,63.3,66.7,5,52.7,Medium
2273,Chemistry,Textual,Easy,60.1,20.0,2,40.0,Medium
2274,Biology,Practice,Hard,62.2,48.2,3,48.6,Medium
2275,Mathematics,Textual,Hard,70.1,54.7,2,55.5,Medium
2276,Chemistry,Practice,Easy,90.1,54.4,2,65.4,Hard
2277,Chemistry,Textual,Easy,72.8,58.4,4,55.9,Medium
2278,Mathematics,Practice,Easy,65.0,46.8,1,51.5,Medium
2279,Computer Science,Textual,Hard,63.8,48.7,3,49.5,Medium
2280,Mathematics,Practice,Hard,95.5,40.1,1,64.8,Hard
2281,Chemistry,Visual,Easy,82.4,22.4,4,49.9,Hard
2282,Computer Science,Textual,Easy,84.7,49.9,1,62.3,Hard
2283,Computer Science,Visual,Hard,81.2,39.0,4,54.3,Hard
2284,Mathematics,Textual,Hard,69.3,33.8,5,45.8,Medium
2285,Chemistry,Visual,Hard,88.0,50.6,4,61.2,Hard
2286,Biology,Visual,Medium,48.0,51.9,3,42.6,Easy
2287,Chemistry,Practice,Easy,93.3,34.4,5,58.0,Hard
2288,Physics,Visual,Medium,81.1,48.8,2,59.2,Hard
2289,Biology,Practice,Easy,77.3,43.8,3,54.8,Medium
2290,Computer Science,Practice,Hard,58.6,47.8,3,46.6,Medium
2291,Biology,Visual,Medium,84.0,63.8,3,64.1,Hard
2292,Computer Science,Practice,Hard,87.2,51.6,1,64.1,Hard
2293,Computer Science,Visual,Medium,59.4,50.5,1,49.8,Medium
2294,Biology,Visual,Hard,59.9,31.7,2,43.5,Medium
2295,Computer Science,Textual,Medium,54.5,33.8,1,42.4,Medium
2296,Computer Science,Practice,Medium,78.2,52.2,3,57.8,Medium
2297,Physics,Visual,Medium,68.5,21.2,4,42.6,Medium
2298,Chemistry,Textual,Easy,100.0,39.7,2,65.9,Hard
2299,Chemistry,Textual,Hard,47.0,33.6,2,37.6,Easy
2300,Physics,Practice,Medium,56.9,42.9,3,44.3,Medium
2301,Biology,Visual,Medium,70.2,41.8,5,48.6,Medium
2302,Mathematics,Practice,Hard,80.0,47.0,1,59.1,Hard
2303,Mathematics,Practice,Hard,79.3,52.0,5,56.2,Medium
2304,Mathematics,Textual,Medium,71.3,59.5,3,56.5,Medium
2305,Physics,Practice,Hard,75.3,60.6,5,56.8,Medium
2306,Physics,Practice,Easy,71.8,41.4,3,51.3,Medium
2307,Computer Science,Visual,Easy,85.7,36.1,1,58.7,Hard
2308,Mathematics,Textual,Medium,61.7,33.2,1,45.8,Medium
2309,Biology,Textual,Medium,63.4,40.2,2,47.8,Medium
2310,Biology,Visual,Medium,80.3,30.2,5,50.2,Hard
2311,Mathematics,Textual,Easy,93.6,52.0,5,63.4,Hard
2312,Mathematics,Textual,Medium,60.5,60.4,5,49.4,Medium
2313,Mathematics,Textual,Hard,73.6,22.1,5,44.4,Medium
2314,Physics,Practice,Medium,64.3,45.1,4,47.7,Medium
2315,Physics,Visual,Hard,78.3,68.3,2,63.6,Medium
2316,Physics,Practice,Hard,45.4,22.8,2,33.5,Easy
2317,Chemistry,Textual,Easy,64.8,67.2,4,54.6,Medium
2318,Biology,Textual,Easy,61.4,32.1,5,41.3,Medium
2319,Biology,Practice,Medium,64.9,35.9,4,45.2,Medium
2320,Computer Science,Textual,Hard,31.9,54.3,5,33.2,Easy
2321,Physics,Textual,Easy,100.0,52.6,4,67.8,Hard
2322,Chemistry,Textual,Easy,32.6,43.4,2,33.3,Easy
2323,Chemistry,Textual,Hard,77.1,33.5,4,50.6,Medium
2324,Biology,Practice,Medium,50.6,26.3,3,36.2,Medium
2325,Physics,Practice,Easy,51.3,43.9,5,39.8,Medium
2326,Computer Science,Visual,Easy,72.1,41.8,4,50.6,Medium
2327,Physics,Visual,Hard,80.4,33.1,5,51.1,Hard
2328,Mathematics,Textual,Hard,53.9,41.2,1,44.3,Medium
2329,Physics,Visual,Easy,53.4,48.8,5,42.3,Medium
2330,Mathematics,Textual,Medium,50.6,61.0,4,45.6,Medium
2331,Mathematics,Visual,Hard,73.2,47.9,5,52.0,Medium
2332,Computer Science,Textual,Hard,54.3,42.4,3,42.9,Medium
2333,Biology,Visual,Hard,89.3,32.6,3,57.4,Hard
2334,Physics,Visual,Medium,52.7,33.8,4,38.5,Medium
2335,Mathematics,Practice,Hard,78.1,48.2,4,55.5,Medium
2336,Physics,Textual,Easy,93.2,49.1,5,62.3,Hard
2337,Biology,Practice,Easy,71.0,41.7,2,52.0,Medium
2338,Biology,Practice,Hard,43.1,58.6,3,42.1,Easy
2339,Chemistry,Textual,Medium,76.0,45.9,3,54.8,Medium
2340,Biology,Visual,Hard,66.3,37.7,1,49.5,Medium
2341,Computer Science,Practice,Easy,69.4,35.2,1,50.3,Medium
2342,Mathematics,Practice,Hard,93.8,34.2,2,61.2,Hard
2343,Chemistry,Practice,Easy,70.8,52.2,3,54.1,Medium
2344,Computer Science,Visual,Medium,77.7,35.7,4,51.6,Medium
2345,Physics,Practice,Easy,60.1,46.6,3,47.0,Medium
2346,Mathematics,Visual,Medium,65.8,32.3,4,44.6,Medium
2347,Biology,Practice,Hard,86.8,42.5,4,58.2,Hard
2348,Mathematics,Practice,Medium,72.0,44.2,2,53.3,Medium
2349,Physics,Visual,Easy,74.3,80.5,3,64.3,Medium
2350,Chemistry,Practice,Medium,85.0,25.4,5,51.1,Hard
2351,Chemistry,Visual,Hard,94.5,57.1,3,67.4,Hard
2352,Chemistry,Practice,Easy,52.7,33.5,3,39.4,Medium
2353,Biology,Visual,Easy,62.6,65.2,1,55.9,Medium
2354,Computer Science,Practice,Easy,91.9,34.5,2,60.3,Hard
2355,Computer Science,Visual,Hard,99.9,60.5,5,69.1,Hard
2356,Mathematics,Practice,Medium,66.1,48.3,5,48.5,Medium
2357,Biology,Textual,Easy,74.1,25.0,5,45.6,Medium
2358,Chemistry,Textual,Hard,75.3,48.0,4,54.0,Medium
2359,Chemistry,Visual,Hard,73.5,52.7,2,56.6,Medium
2360,Physics,Practice,Easy,73.7,53.8,1,58.0,Medium
2361,Physics,Visual,Hard,90.5,41.4,4,59.7,Hard
2362,Chemistry,Textual,Medium,43.0,83.9,5,47.7,Easy
2363,Chemistry,Visual,Medium,60.2,74.2,4,54.4,Medium
2364,Biology,Practice,Medium,79.6,50.1,4,56.8,Medium
2365,Computer Science,Visual,Hard,62.6,25.3,5,39.9,Medium
2366,Physics,Visual,Easy,74.3,30.0,5,47.2,Medium
2367,Computer Science,Visual,Easy,86.3,41.0,1,60.4,Hard
2368,Biology,Textual,Easy,94.0,43.6,2,64.1,Hard
2369,Chemistry,Visual,Hard,74.2,32.6,3,49.9,Medium
2370,Computer Science,Textual,Medium,92.3,36.8,3,60.2,Hard
2371,Chemistry,Practice,Medium,72.1,15.2,3,43.6,Medium
2372,Chemistry,Practice,Easy,65.4,12.6,1,41.5,Medium
2373,Mathematics,Textual,Medium,46.9,45.2,4,39.0,Easy
2374,Computer Science,Visual,Hard,55.0,68.9,5,49.2,Medium
2375,Computer Science,Practice,Medium,70.1,21.7,2,45.6,Medium
2376,Chemistry,Visual,Hard,70.4,41.8,3,50.7,Medium
2377,Biology,Practice,Medium,73.4,44.7,2,54.1,Medium
2378,Mathematics,Visual,Hard,97.5,50.6,2,67.9,Hard
2379,Chemistry,Textual,Easy,81.3,37.3,5,52.8,Hard
2380,Physics,Textual,Medium,82.1,28.5,1,54.6,Hard
2381,Physics,Practice,Hard,97.4,54.7,5,66.1,Hard
2382,Mathematics,Visual,Hard,64.7,15.7,1,42.1,Medium
2383,Biology,Textual,Easy,62.4,50.7,4,48.4,Medium
2384,Chemistry,Visual,Medium,88.3,32.9,2,58.0,Hard
2385,Computer Science,Practice,Easy,77.3,48.7,3,56.3,Medium
2386,Mathematics,Practice,Hard,69.3,62.4,2,57.4,Medium
2387,Biology,Textual,Medium,69.1,34.7,5,46.0,Medium
2388,Computer Science,Textual,Medium,67.4,39.5,1,50.6,Medium
2389,Physics,Practice,Easy,68.5,38.7,4,47.9,Medium
2390,Physics,Textual,Hard,70.0,79.2,4,60.8,Medium
2391,Computer Science,Textual,Medium,65.5,43.1,1,50.7,Medium
2392,Mathematics,Textual,Easy,78.3,42.4,1,56.9,Medium
2393,Physics,Practice,Medium,81.2,43.7,1,58.7,Hard
2394,Chemistry,Visual,Easy,61.5,65.3,4,52.3,Medium
2395,Computer Science,Practice,Medium,83.5,35.4,2,56.4,Hard
2396,Computer Science,Textual,Hard,50.9,56.9,2,46.5,Medium
2397,Physics,Visual,Hard,77.6,33.6,4,50.9,Medium
2398,Mathematics,Practice,Medium,78.3,32.6,3,51.9,Medium
2399,Chemistry,Textual,Hard,68.7,50.6,5,50.5,Medium
2400,Mathematics,Visual,Medium,70.9,63.2,4,56.4,Medium
2401,Biology,Textual,Easy,66.5,39.3,3,48.0,Medium
2402,Biology,Practice,Hard,62.4,39.1,5,43.9,Medium
2403,Physics,Practice,Easy,70.0,54.5,2,55.4,Medium
2404,Physics,Practice,Easy,61.8,44.8,1,49.3,Medium
2405,Physics,Practice,Hard,87.1,55.2,5,61.1,Hard
2406,Biology,Visual,Easy,38.5,20.6,1,30.4,Easy
2407,Mathematics,Textual,Hard,68.0,29.4,3,45.8,Medium
2408,Mathematics,Practice,Hard,41.5,44.1,4,36.0,Easy
2409,Physics,Textual,Medium,54.0,51.8,4,44.5,Medium
2410,Chemistry,Textual,Easy,61.3,43.1,1,48.6,Medium
2411,Mathematics,Textual,Medium,90.1,46.2,5,59.9,Hard
2412,Biology,Textual,Easy,87.3,54.1,5,60.9,Hard
2413,Computer Science,Practice,Medium,71.1,26.3,3,46.4,Medium
2414,Computer Science,Textual,Hard,71.0,54.1,4,53.7,Medium
2415,Computer Science,Textual,Medium,85.6,60.8,1,66.0,Hard
2416,Chemistry,Practice,Medium,87.0,39.9,2,59.5,Hard
2417,Physics,Textual,Medium,61.4,32.1,4,42.3,Medium
2418,Biology,Visual,Medium,80.1,58.3,4,59.5,Hard
2419,Chemistry,Textual,Hard,55.7,70.8,3,52.1,Medium
2420,Biology,Practice,Easy,64.2,47.2,4,48.3,Medium
2421,Biology,Practice,Hard,78.9,31.8,3,52.0,Medium
2422,Physics,Practice,Medium,60.1,44.9,3,46.5,Medium
2423,Computer Science,Practice,Easy,64.7,32.5,2,46.1,Medium
2424,Physics,Visual,Easy,45.1,55.7,5,40.3,Easy
2425,Chemistry,Practice,Medium,76.8,44.2,4,53.7,Medium
2426,Chemistry,Practice,Medium,56.8,31.1,3,40.7,Medium
2427,Chemistry,Visual,Easy,57.7,48.0,3,46.2,Medium
2428,Physics,Visual,Hard,90.3,35.2,5,56.7,Hard
2429,Biology,Practice,Medium,59.7,25.3,5,38.4,Medium
2430,Biology,Practice,Hard,81.3,56.4,3,60.6,Hard
2431,Mathematics,Practice,Easy,86.5,49.5,4,60.1,Hard
2432,Chemistry,Practice,Medium,83.8,38.0,4,55.3,Hard
2433,Biology,Textual,Easy,66.3,64.1,4,54.4,Medium
2434,Mathematics,Textual,Easy,63.6,33.8,5,42.9,Medium
2435,Biology,Textual,Hard,56.3,38.5,4,41.7,Medium
2436,Chemistry,Visual,Easy,43.6,50.6,4,39.0,Easy
2437,Computer Science,Practice,Medium,81.6,58.1,4,60.2,Hard
2438,Chemistry,Textual,Easy,80.2,50.9,5,56.4,Hard
2439,Physics,Textual,Medium,77.2,36.5,1,54.6,Medium
2440,Biology,Textual,Hard,27.4,41.4,1,31.1,Easy
2441,Biology,Textual,Medium,67.3,35.3,4,46.2,Medium
2442,Physics,Visual,Hard,79.4,40.0,1,56.7,Medium
2443,Physics,Visual,Medium,89.3,41.2,4,59.0,Hard
2444,Computer Science,Visual,Hard,74.5,51.2,5,53.6,Medium
2445,Biology,Visual,Hard,72.9,34.6,4,48.8,Medium
2446,Biology,Practice,Medium,59.8,59.3,2,51.7,Medium
2447,Computer Science,Visual,Medium,75.7,44.6,3,54.2,Medium
2448,Mathematics,Visual,Hard,66.4,32.2,5,43.9,Medium
2449,Computer Science,Textual,Medium,59.1,50.8,2,48.8,Medium
2450,Chemistry,Textual,Hard,52.6,43.2,2,43.3,Medium
2451,Biology,Visual,Medium,55.8,38.1,3,42.3,Medium
2452,Physics,Practice,Easy,74.9,66.2,2,61.3,Medium
2453,Chemistry,Practice,Hard,49.2,40.3,3,39.7,Easy
2454,Biology,Visual,Medium,65.6,38.2,4,46.3,Medium
2455,Computer Science,Visual,Medium,89.6,59.4,5,63.6,Hard
2456,Chemistry,Practice,Medium,48.5,52.6,5,41.0,Easy
2457,Biology,Practice,Easy,76.7,56.3,5,56.2,Medium
2458,Mathematics,Practice,Hard,78.2,36.6,3,53.1,Medium
2459,Mathematics,Visual,Hard,65.6,48.3,3,50.3,Medium
2460,Physics,Textual,Hard,79.3,24.2,2,50.9,Medium
2461,Biology,Textual,Easy,67.2,16.2,5,39.5,Medium
2462,Mathematics,Visual,Medium,81.9,36.1,2,55.8,Hard
2463,Computer Science,Textual,Hard,54.0,45.7,4,42.7,Medium
2464,Biology,Textual,Medium,98.3,81.0,2,77.4,Hard
2465,Computer Science,Visual,Medium,91.6,63.7,5,65.9,Hard
2466,Computer Science,Practice,Hard,36.6,28.6,3,29.9,Easy
2467,Mathematics,Practice,Medium,87.6,58.1,2,65.2,Hard
2468,Biology,Visual,Medium,61.3,24.8,2,42.1,Medium
2469,Chemistry,Practice,Easy,91.5,68.0,3,69.2,Hard
2470,Mathematics,Visual,Easy,85.1,37.4,3,56.8,Hard
